theta0,beta0,theta1,beta1,theta2,beta2,theta3,beta3,swing_phase0,swing_phase1,swing_phase2,swing_phase3,foothold0_x,foothold0_y,foothold0_z,foothold1_x,foothold1_y,foothold1_z,foothold2_x,foothold2_y,foothold2_z,foothold3_x,foothold3_y,foothold3_z
0.311830,-7.645449,0.675813,-5.947882,0.679030,-6.221270,0.956822,-5.619717,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.311830,-7.645449,0.675813,-5.947882,0.679030,-6.221270,0.956822,-5.619717,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.312732,-7.650331,0.675655,-5.948193,0.679002,-6.221604,0.956566,-5.619960,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.312732,-7.650331,0.675655,-5.948193,0.679002,-6.221604,0.956566,-5.619960,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.313659,-7.655346,0.675497,-5.948504,0.678974,-6.221937,0.956310,-5.620203,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.313659,-7.655346,0.675497,-5.948504,0.678974,-6.221937,0.956310,-5.620203,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.314610,-7.660491,0.675339,-5.948814,0.678947,-6.222270,0.956055,-5.620447,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.314610,-7.660491,0.675339,-5.948814,0.678947,-6.222270,0.956055,-5.620447,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.315585,-7.665767,0.675182,-5.949125,0.678919,-6.222604,0.955799,-5.620690,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.315585,-7.665767,0.675182,-5.949125,0.678919,-6.222604,0.955799,-5.620690,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.316584,-7.671172,0.675024,-5.949436,0.678892,-6.222937,0.955544,-5.620934,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.316584,-7.671172,0.675024,-5.949436,0.678892,-6.222937,0.955544,-5.620934,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.317606,-7.676707,0.674866,-5.949747,0.678865,-6.223271,0.955289,-5.621178,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.317606,-7.676707,0.674866,-5.949747,0.678865,-6.223271,0.955289,-5.621178,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.318653,-7.682369,0.674709,-5.950059,0.678818,-6.223605,0.955003,-5.621412,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.318653,-7.682369,0.674709,-5.950059,0.678818,-6.223605,0.955003,-5.621412,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.319723,-7.688159,0.674552,-5.950370,0.678770,-6.223939,0.954716,-5.621647,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.319723,-7.688159,0.674552,-5.950370,0.678770,-6.223939,0.954716,-5.621647,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.320816,-7.694075,0.674395,-5.950681,0.678722,-6.224274,0.954431,-5.621882,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.320816,-7.694075,0.674395,-5.950681,0.678722,-6.224274,0.954431,-5.621882,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.321932,-7.700117,0.674238,-5.950992,0.678675,-6.224608,0.954145,-5.622117,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.321932,-7.700117,0.674238,-5.950992,0.678675,-6.224608,0.954145,-5.622117,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.323072,-7.706283,0.674081,-5.951304,0.678627,-6.224943,0.953859,-5.622352,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.323072,-7.706283,0.674081,-5.951304,0.678627,-6.224943,0.953859,-5.622352,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.324234,-7.712574,0.673924,-5.951615,0.678579,-6.225277,0.953573,-5.622587,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.324234,-7.712574,0.673924,-5.951615,0.678579,-6.225277,0.953573,-5.622587,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.325420,-7.718988,0.673767,-5.951927,0.678532,-6.225612,0.953288,-5.622822,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.325420,-7.718988,0.673767,-5.951927,0.678532,-6.225612,0.953288,-5.622822,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.326628,-7.725525,0.673611,-5.952239,0.678484,-6.225947,0.953002,-5.623058,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.326628,-7.725525,0.673611,-5.952239,0.678484,-6.225947,0.953002,-5.623058,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.327858,-7.732183,0.673455,-5.952550,0.678437,-6.226281,0.952717,-5.623293,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.327858,-7.732183,0.673455,-5.952550,0.678437,-6.226281,0.952717,-5.623293,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.329111,-7.738962,0.673298,-5.952862,0.678389,-6.226616,0.952432,-5.623528,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.329111,-7.738962,0.673298,-5.952862,0.678389,-6.226616,0.952432,-5.623528,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.330386,-7.745861,0.673142,-5.953174,0.678342,-6.226951,0.952147,-5.623764,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.330386,-7.745861,0.673142,-5.953174,0.678342,-6.226951,0.952147,-5.623764,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.331683,-7.752879,0.672986,-5.953486,0.678294,-6.227285,0.951862,-5.624000,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.331683,-7.752879,0.672986,-5.953486,0.678294,-6.227285,0.951862,-5.624000,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.333001,-7.760016,0.672830,-5.953798,0.678247,-6.227620,0.951577,-5.624235,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.333001,-7.760016,0.672830,-5.953798,0.678247,-6.227620,0.951577,-5.624235,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.334342,-7.767271,0.672675,-5.954110,0.678200,-6.227955,0.951292,-5.624471,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.334342,-7.767271,0.672675,-5.954110,0.678200,-6.227955,0.951292,-5.624471,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.335704,-7.774642,0.672519,-5.954422,0.678152,-6.228290,0.951007,-5.624707,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.335704,-7.774642,0.672519,-5.954422,0.678152,-6.228290,0.951007,-5.624707,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.337088,-7.782130,0.672364,-5.954734,0.678105,-6.228625,0.950722,-5.624943,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.337088,-7.782130,0.672364,-5.954734,0.678105,-6.228625,0.950722,-5.624943,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.338493,-7.789733,0.672208,-5.955047,0.678057,-6.228960,0.950438,-5.625179,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.338493,-7.789733,0.672208,-5.955047,0.678057,-6.228960,0.950438,-5.625179,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.339919,-7.797450,0.672053,-5.955359,0.678010,-6.229295,0.950153,-5.625415,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.339919,-7.797450,0.672053,-5.955359,0.678010,-6.229295,0.950153,-5.625415,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.341366,-7.805282,0.671898,-5.955672,0.677963,-6.229630,0.949869,-5.625651,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.341366,-7.805282,0.671898,-5.955672,0.677963,-6.229630,0.949869,-5.625651,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.342834,-7.813226,0.671743,-5.955984,0.677916,-6.229965,0.949585,-5.625887,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.342834,-7.813226,0.671743,-5.955984,0.677916,-6.229965,0.949585,-5.625887,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.344323,-7.821282,0.671588,-5.956297,0.677868,-6.230300,0.949300,-5.626123,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.344323,-7.821282,0.671588,-5.956297,0.677868,-6.230300,0.949300,-5.626123,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.345832,-7.829450,0.671434,-5.956609,0.677821,-6.230635,0.949016,-5.626360,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.345832,-7.829450,0.671434,-5.956609,0.677821,-6.230635,0.949016,-5.626360,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.347362,-7.837728,0.671279,-5.956922,0.677774,-6.230970,0.948732,-5.626596,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.347362,-7.837728,0.671279,-5.956922,0.677774,-6.230970,0.948732,-5.626596,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.348912,-7.846116,0.671125,-5.957235,0.677727,-6.231305,0.948448,-5.626833,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.348912,-7.846116,0.671125,-5.957235,0.677727,-6.231305,0.948448,-5.626833,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.350482,-7.854613,0.670970,-5.957548,0.677680,-6.231641,0.948165,-5.627069,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.350482,-7.854613,0.670970,-5.957548,0.677680,-6.231641,0.948165,-5.627069,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.352072,-7.863218,0.670816,-5.957861,0.677633,-6.231976,0.947881,-5.627306,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.352072,-7.863218,0.670816,-5.957861,0.677633,-6.231976,0.947881,-5.627306,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.353682,-7.871930,0.670662,-5.958174,0.677586,-6.232311,0.947597,-5.627543,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.353682,-7.871930,0.670662,-5.958174,0.677586,-6.232311,0.947597,-5.627543,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.355312,-7.880749,0.670508,-5.958487,0.677539,-6.232647,0.947314,-5.627779,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.355312,-7.880749,0.670508,-5.958487,0.677539,-6.232647,0.947314,-5.627779,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.356961,-7.889674,0.670354,-5.958800,0.677491,-6.232982,0.947030,-5.628016,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.356961,-7.889674,0.670354,-5.958800,0.677491,-6.232982,0.947030,-5.628016,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.358630,-7.898703,0.670201,-5.959113,0.677444,-6.233317,0.946747,-5.628253,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.358630,-7.898703,0.670201,-5.959113,0.677444,-6.233317,0.946747,-5.628253,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.360318,-7.907837,0.670047,-5.959427,0.677397,-6.233653,0.946464,-5.628490,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.360318,-7.907837,0.670047,-5.959427,0.677397,-6.233653,0.946464,-5.628490,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.362025,-7.917075,0.669894,-5.959740,0.677351,-6.233988,0.946181,-5.628727,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.362025,-7.917075,0.669894,-5.959740,0.677351,-6.233988,0.946181,-5.628727,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.363750,-7.926415,0.669740,-5.960053,0.677304,-6.234324,0.945898,-5.628965,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.363750,-7.926415,0.669740,-5.960053,0.677304,-6.234324,0.945898,-5.628965,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.365495,-7.935856,0.669587,-5.960367,0.677257,-6.234659,0.945615,-5.629202,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.365495,-7.935856,0.669587,-5.960367,0.677257,-6.234659,0.945615,-5.629202,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.367259,-7.945399,0.669434,-5.960680,0.677210,-6.234995,0.945332,-5.629439,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.367259,-7.945399,0.669434,-5.960680,0.677210,-6.234995,0.945332,-5.629439,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.369041,-7.955042,0.669281,-5.960994,0.677163,-6.235331,0.945049,-5.629677,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.369041,-7.955042,0.669281,-5.960994,0.677163,-6.235331,0.945049,-5.629677,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.370841,-7.964784,0.669128,-5.961308,0.677116,-6.235666,0.944767,-5.629914,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.370841,-7.964784,0.669128,-5.961308,0.677116,-6.235666,0.944767,-5.629914,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.372659,-7.974625,0.668976,-5.961622,0.677069,-6.236002,0.944484,-5.630152,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.372659,-7.974625,0.668976,-5.961622,0.677069,-6.236002,0.944484,-5.630152,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.374496,-7.984564,0.668823,-5.961936,0.677023,-6.236338,0.944202,-5.630389,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.374496,-7.984564,0.668823,-5.961936,0.677023,-6.236338,0.944202,-5.630389,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.376351,-7.994600,0.668671,-5.962250,0.676976,-6.236674,0.943919,-5.630627,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.376351,-7.994600,0.668671,-5.962250,0.676976,-6.236674,0.943919,-5.630627,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.378223,-8.004732,0.668519,-5.962564,0.676929,-6.237009,0.943637,-5.630865,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.378223,-8.004732,0.668519,-5.962564,0.676929,-6.237009,0.943637,-5.630865,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.380113,-8.014959,0.668367,-5.962878,0.676882,-6.237345,0.943355,-5.631103,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.380113,-8.014959,0.668367,-5.962878,0.676882,-6.237345,0.943355,-5.631103,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.382020,-8.025281,0.668215,-5.963192,0.676836,-6.237681,0.943073,-5.631341,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.382020,-8.025281,0.668215,-5.963192,0.676836,-6.237681,0.943073,-5.631341,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.383945,-8.035697,0.668063,-5.963506,0.676789,-6.238017,0.942791,-5.631579,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.383945,-8.035697,0.668063,-5.963506,0.676789,-6.238017,0.942791,-5.631579,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.385887,-8.046206,0.667911,-5.963820,0.676742,-6.238353,0.942509,-5.631817,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.385887,-8.046206,0.667911,-5.963820,0.676742,-6.238353,0.942509,-5.631817,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.387846,-8.056807,0.667759,-5.964135,0.676696,-6.238689,0.942227,-5.632055,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.387846,-8.056807,0.667759,-5.964135,0.676696,-6.238689,0.942227,-5.632055,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.389822,-8.067500,0.667608,-5.964449,0.676649,-6.239025,0.941946,-5.632293,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.389822,-8.067500,0.667608,-5.964449,0.676649,-6.239025,0.941946,-5.632293,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.391815,-8.078283,0.667456,-5.964764,0.676603,-6.239361,0.941664,-5.632532,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.391815,-8.078283,0.667456,-5.964764,0.676603,-6.239361,0.941664,-5.632532,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.393824,-8.089157,0.667305,-5.965078,0.676556,-6.239697,0.941383,-5.632770,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.393824,-8.089157,0.667305,-5.965078,0.676556,-6.239697,0.941383,-5.632770,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.395850,-8.100119,0.667154,-5.965393,0.676510,-6.240034,0.941101,-5.633009,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.395850,-8.100119,0.667154,-5.965393,0.676510,-6.240034,0.941101,-5.633009,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.397892,-8.111170,0.667003,-5.965708,0.676463,-6.240370,0.940820,-5.633247,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.397892,-8.111170,0.667003,-5.965708,0.676463,-6.240370,0.940820,-5.633247,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.399950,-8.122308,0.666852,-5.966022,0.676417,-6.240706,0.940539,-5.633486,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.399950,-8.122308,0.666852,-5.966022,0.676417,-6.240706,0.940539,-5.633486,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.402024,-8.133532,0.666702,-5.966337,0.676370,-6.241042,0.940258,-5.633724,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
