t,theta,beta,gamma,in_stance
6.928149,1.745329,0.204297,0.000000,0
6.929147,1.745329,0.209055,0.000000,0
6.930145,1.745329,0.213657,0.000000,0
6.931143,1.745329,0.218103,0.000000,0
6.932141,1.745329,0.222392,0.000000,0
6.933139,1.745329,0.226526,0.000000,0
6.934137,1.745329,0.230504,0.000000,0
6.935135,1.745329,0.234326,0.000000,0
6.936133,1.745329,0.237992,0.000000,0
6.937130,1.745329,0.241502,0.000000,0
6.938128,1.745329,0.244856,0.000000,0
6.939126,1.745329,0.248054,0.000000,0
6.940124,1.745329,0.251096,0.000000,0
6.941122,1.745329,0.253981,0.000000,0
6.942120,1.745329,0.256711,0.000000,0
6.943118,1.745329,0.259285,0.000000,0
6.944116,1.745329,0.261703,0.000000,0
6.945114,1.745329,0.263965,0.000000,0
6.946112,1.745329,0.266071,0.000000,0
6.947110,1.745329,0.268021,0.000000,0
6.948108,1.745329,0.269815,0.000000,0
6.949106,1.745329,0.271453,0.000000,0
6.950103,1.745329,0.272935,0.000000,0
6.951101,1.745329,0.274261,0.000000,0
6.952099,1.745329,0.275431,0.000000,0
6.953097,1.745329,0.276445,0.000000,0
6.954095,1.745329,0.277303,0.000000,0
6.955093,1.745329,0.278005,0.000000,0
6.956091,1.745329,0.278551,0.000000,0
6.957089,1.745329,0.278941,0.000000,0
6.958087,1.745329,0.279175,0.000000,0
6.959085,1.745329,0.279253,0.000000,1
6.960083,1.736983,0.274393,0.000000,1
6.961081,1.728598,0.269511,0.000000,1
6.962079,1.720187,0.264605,0.000000,1
6.963076,1.711762,0.259674,0.000000,1
6.964074,1.703334,0.254716,0.000000,1
6.965072,1.694913,0.249730,0.000000,1
6.966070,1.686512,0.244716,0.000000,1
6.967068,1.678140,0.239673,0.000000,1
6.968066,1.669809,0.234599,0.000000,1
6.969064,1.661529,0.229495,0.000000,1
6.970062,1.653310,0.224359,0.000000,1
6.971060,1.645162,0.219192,0.000000,1
6.972058,1.637094,0.213992,0.000000,1
6.973056,1.629117,0.208760,0.000000,1
6.974054,1.621240,0.203496,0.000000,1
6.975052,1.613472,0.198199,0.000000,1
6.976050,1.605821,0.192869,0.000000,1
6.977047,1.598297,0.187507,0.000000,1
6.978045,1.590909,0.182113,0.000000,1
6.979043,1.583664,0.176686,0.000000,1
6.980041,1.576570,0.171227,0.000000,1
6.981039,1.569637,0.165737,0.000000,1
6.982037,1.562870,0.160216,0.000000,1
6.983035,1.556279,0.154664,0.000000,1
6.984033,1.549869,0.149082,0.000000,1
6.985031,1.543649,0.143470,0.000000,1
6.986029,1.537624,0.137830,0.000000,1
6.987027,1.531802,0.132162,0.000000,1
6.988025,1.526188,0.126467,0.000000,1
6.989023,1.520789,0.120745,0.000000,1
6.990020,1.515610,0.114998,0.000000,1
6.991018,1.510656,0.109227,0.000000,1
6.992016,1.505934,0.103431,0.000000,1
6.993014,1.501448,0.097614,0.000000,1
6.994012,1.497203,0.091775,0.000000,1
6.995010,1.493203,0.085916,0.000000,1
6.996008,1.489453,0.080038,0.000000,1
6.997006,1.485955,0.074141,0.000000,1
6.998004,1.482715,0.068228,0.000000,1
6.999002,1.479735,0.062300,0.000000,1
7.000000,1.477019,0.056357,0.000000,1
7.000998,1.474569,0.050402,0.000000,1
7.001996,1.472387,0.044434,0.000000,1
7.002993,1.470477,0.038457,0.000000,1
7.003991,1.468839,0.032471,0.000000,1
7.004989,1.467476,0.026477,0.000000,1
7.005987,1.466389,0.020476,0.000000,1
7.006985,1.465580,0.014471,0.000000,1
7.007983,1.465048,0.008463,0.000000,1
7.008981,1.464795,0.002453,0.000000,1
7.009979,1.464821,-0.003558,0.000000,1
7.010977,1.465125,-0.009568,0.000000,1
7.011975,1.465708,-0.015576,0.000000,1
7.012973,1.466569,-0.021580,0.000000,1
7.013971,1.467706,-0.027579,0.000000,1
7.014969,1.469120,-0.033572,0.000000,1
7.015967,1.470807,-0.039557,0.000000,1
7.016964,1.472768,-0.045532,0.000000,1
7.017962,1.474999,-0.051498,0.000000,1
7.018960,1.477498,-0.057451,0.000000,1
7.019958,1.480263,-0.063391,0.000000,1
7.020956,1.483291,-0.069317,0.000000,1
7.021954,1.486579,-0.075227,0.000000,1
7.022952,1.490123,-0.081120,0.000000,1
7.023950,1.493920,-0.086995,0.000000,1
7.024948,1.497965,-0.092850,0.000000,1
7.025946,1.502255,-0.098685,0.000000,1
7.026944,1.506785,-0.104499,0.000000,1
7.027942,1.511550,-0.110289,0.000000,1
7.028940,1.516545,-0.116057,0.000000,1
7.029937,1.521765,-0.121799,0.000000,1
7.030935,1.527204,-0.127516,0.000000,1
7.031933,1.532857,-0.133206,0.000000,1
7.032931,1.538717,-0.138869,0.000000,1
7.033929,1.544778,-0.144504,0.000000,1
7.034927,1.551034,-0.150110,0.000000,1
7.035925,1.557477,-0.155687,0.000000,1
7.036923,1.564102,-0.161233,0.000000,1
7.037921,1.570899,-0.166749,0.000000,1
7.038919,1.577863,-0.172233,0.000000,1
7.039917,1.584985,-0.177686,0.000000,1
7.040915,1.592257,-0.183107,0.000000,1
7.041913,1.599671,-0.188495,0.000000,1
7.042910,1.607218,-0.193852,0.000000,1
7.043908,1.614891,-0.199175,0.000000,1
7.044906,1.622680,-0.204466,0.000000,1
7.045904,1.630577,-0.209725,0.000000,1
7.046902,1.638571,-0.214950,0.000000,1
7.047900,1.646654,-0.220144,0.000000,1
7.048898,1.654816,-0.225306,0.000000,1
7.049896,1.663047,-0.230435,0.000000,1
7.050894,1.671338,-0.235534,0.000000,1
7.051892,1.679677,-0.240602,0.000000,1
7.052890,1.688055,-0.245640,0.000000,1
7.053888,1.696460,-0.250649,0.000000,1
7.054886,1.704883,-0.255629,0.000000,1
7.055884,1.713312,-0.260583,0.000000,1
7.056881,1.721735,-0.265509,0.000000,1
7.057879,1.730142,-0.270411,0.000000,1
7.058877,1.738520,-0.275289,0.000000,1
7.059875,1.745329,-0.279250,0.000000,0
7.060873,1.745329,-0.279143,0.000000,0
7.061871,1.745329,-0.278881,0.000000,0
7.062869,1.745329,-0.278462,0.000000,0
7.063867,1.745329,-0.277887,0.000000,0
7.064865,1.745329,-0.277157,0.000000,0
7.065863,1.745329,-0.276270,0.000000,0
7.066861,1.745329,-0.275227,0.000000,0
7.067859,1.745329,-0.274029,0.000000,0
7.068857,1.745329,-0.272674,0.000000,0
7.069854,1.745329,-0.271163,0.000000,0
7.070852,1.745329,-0.269497,0.000000,0
7.071850,1.745329,-0.267674,0.000000,0
7.072848,1.745329,-0.265696,0.000000,0
7.073846,1.745329,-0.263561,0.000000,0
7.074844,1.745329,-0.261270,0.000000,0
7.075842,1.745329,-0.258824,0.000000,0
7.076840,1.745329,-0.256221,0.000000,0
7.077838,1.745329,-0.253463,0.000000,0
7.078836,1.745329,-0.250548,0.000000,0
7.079834,1.745329,-0.247477,0.000000,0
7.080832,1.745329,-0.244251,0.000000,0
7.081830,1.745329,-0.240868,0.000000,0
7.082827,1.745329,-0.237330,0.000000,0
7.083825,1.745329,-0.233635,0.000000,0
7.084823,1.745329,-0.229785,0.000000,0
7.085821,1.745329,-0.225778,0.000000,0
7.086819,1.745329,-0.221615,0.000000,0
7.087817,1.745329,-0.217297,0.000000,0
7.088815,1.745329,-0.212822,0.000000,0
7.089813,1.745329,-0.208192,0.000000,0
7.090811,1.745329,-0.203405,0.000000,0
7.091809,1.745329,-0.198463,0.000000,0
7.092807,1.745329,-0.193364,0.000000,0
7.093805,1.745329,-0.188110,0.000000,0
7.094803,1.745329,-0.182731,0.000000,0
7.095800,1.745329,-0.177342,0.000000,0
7.096798,1.745329,-0.171953,0.000000,0
7.097796,1.745329,-0.166564,0.000000,0
7.098794,1.745329,-0.161175,0.000000,0
7.099792,1.745329,-0.155786,0.000000,0
7.100790,1.745329,-0.150397,0.000000,0
7.101788,1.745329,-0.145008,0.000000,0
7.102786,1.745329,-0.139619,0.000000,0
7.103784,1.745329,-0.134230,0.000000,0
7.104782,1.745329,-0.128841,0.000000,0
7.105780,1.745329,-0.123452,0.000000,0
7.106778,1.745329,-0.118063,0.000000,0
7.107776,1.745329,-0.112674,0.000000,0
7.108774,1.745329,-0.107285,0.000000,0
7.109771,1.745329,-0.101896,0.000000,0
7.110769,1.745329,-0.096507,0.000000,0
7.111767,1.745329,-0.091118,0.000000,0
7.112765,1.745329,-0.085729,0.000000,0
7.113763,1.745329,-0.080340,0.000000,0
7.114761,1.745329,-0.074951,0.000000,0
7.115759,1.745329,-0.069562,0.000000,0
7.116757,1.745329,-0.064173,0.000000,0
7.117755,1.745329,-0.058784,0.000000,0
7.118753,1.745329,-0.053395,0.000000,0
7.119751,1.745329,-0.048006,0.000000,0
7.120749,1.745329,-0.042617,0.000000,0
7.121747,1.745329,-0.037228,0.000000,0
7.122744,1.745329,-0.031839,0.000000,0
7.123742,1.745329,-0.026450,0.000000,0
7.124740,1.745329,-0.021061,0.000000,0
7.125738,1.745329,-0.015672,0.000000,0
7.126736,1.745329,-0.010283,0.000000,0
7.127734,1.745329,-0.004894,0.000000,0
7.128732,1.745329,0.000495,0.000000,0
7.129730,1.745329,0.005884,0.000000,0
7.130728,1.745329,0.011273,0.000000,0
7.131726,1.745329,0.016662,0.000000,0
7.132724,1.745329,0.022051,0.000000,0
7.133722,1.745329,0.027440,0.000000,0
7.134720,1.745329,0.032829,0.000000,0
7.135717,1.745329,0.038218,0.000000,0
7.136715,1.745329,0.043607,0.000000,0
7.137713,1.745329,0.048996,0.000000,0
7.138711,1.745329,0.054385,0.000000,0
7.139709,1.745329,0.059774,0.000000,0
7.140707,1.745329,0.065163,0.000000,0
7.141705,1.745329,0.070552,0.000000,0
7.142703,1.745329,0.075942,0.000000,0
7.143701,1.745329,0.081331,0.000000,0
7.144699,1.745329,0.086720,0.000000,0
7.145697,1.745329,0.092109,0.000000,0
7.146695,1.745329,0.097498,0.000000,0
7.147693,1.745329,0.102887,0.000000,0
7.148691,1.745329,0.108276,0.000000,0
7.149688,1.745329,0.113665,0.000000,0
7.150686,1.745329,0.119054,0.000000,0
7.151684,1.745329,0.124443,0.000000,0
7.152682,1.745329,0.129832,0.000000,0
7.153680,1.745329,0.135221,0.000000,0
7.154678,1.745329,0.140610,0.000000,0
7.155676,1.745329,0.145999,0.000000,0
7.156674,1.745329,0.151388,0.000000,0
7.157672,1.745329,0.156777,0.000000,0
7.158670,1.745329,0.162166,0.000000,0
7.159668,1.745329,0.167555,0.000000,0
7.160666,1.745329,0.172944,0.000000,0
7.161664,1.745329,0.178333,0.000000,0
7.162661,1.745329,0.183722,0.000000,0
7.163659,1.745329,0.189087,0.000000,0
7.164657,1.745329,0.194313,0.000000,0
7.165655,1.745329,0.199383,0.000000,0
7.166653,1.745329,0.204297,0.000000,0
7.167651,1.745329,0.209055,0.000000,0
7.168649,1.745329,0.213657,0.000000,0
7.169647,1.745329,0.218103,0.000000,0
7.170645,1.745329,0.222392,0.000000,0
7.171643,1.745329,0.226526,0.000000,0
7.172641,1.745329,0.230504,0.000000,0
7.173639,1.745329,0.234326,0.000000,0
7.174637,1.745329,0.237992,0.000000,0
7.175634,1.745329,0.241502,0.000000,0
7.176632,1.745329,0.244856,0.000000,0
7.177630,1.745329,0.248054,0.000000,0
7.178628,1.745329,0.251096,0.000000,0
7.179626,1.745329,0.253981,0.000000,0
7.180624,1.745329,0.256711,0.000000,0
7.181622,1.745329,0.259285,0.000000,0
7.182620,1.745329,0.261703,0.000000,0
7.183618,1.745329,0.263965,0.000000,0
7.184616,1.745329,0.266071,0.000000,0
7.185614,1.745329,0.268021,0.000000,0
7.186612,1.745329,0.269815,0.000000,0
7.187610,1.745329,0.271453,0.000000,0
7.188607,1.745329,0.272935,0.000000,0
7.189605,1.745329,0.274261,0.000000,0
7.190603,1.745329,0.275431,0.000000,0
7.191601,1.745329,0.276445,0.000000,0
7.192599,1.745329,0.277303,0.000000,0
7.193597,1.745329,0.278005,0.000000,0
7.194595,1.745329,0.278551,0.000000,0
7.195593,1.745329,0.278941,0.000000,0
7.196591,1.745329,0.279175,0.000000,0
7.197589,1.745329,0.279253,0.000000,1
7.198587,1.736983,0.274393,0.000000,1
7.199585,1.728598,0.269511,0.000000,1
7.200583,1.720187,0.264605,0.000000,1
7.201581,1.711762,0.259674,0.000000,1
7.202578,1.703334,0.254716,0.000000,1
7.203576,1.694913,0.249730,0.000000,1
7.204574,1.686512,0.244716,0.000000,1
7.205572,1.678140,0.239673,0.000000,1
7.206570,1.669809,0.234599,0.000000,1
7.207568,1.661529,0.229495,0.000000,1
7.208566,1.653310,0.224359,0.000000,1
7.209564,1.645162,0.219192,0.000000,1
7.210562,1.637094,0.213992,0.000000,1
7.211560,1.629117,0.208760,0.000000,1
7.212558,1.621240,0.203496,0.000000,1
7.213556,1.613472,0.198199,0.000000,1
7.214554,1.605821,0.192869,0.000000,1
7.215551,1.598297,0.187507,0.000000,1
7.216549,1.590909,0.182113,0.000000,1
7.217547,1.583664,0.176686,0.000000,1
7.218545,1.576570,0.171227,0.000000,1
7.219543,1.569637,0.165737,0.000000,1
7.220541,1.562870,0.160216,0.000000,1
7.221539,1.556279,0.154664,0.000000,1
7.222537,1.549869,0.149082,0.000000,1
7.223535,1.543649,0.143470,0.000000,1
7.224533,1.537624,0.137830,0.000000,1
7.225531,1.531802,0.132162,0.000000,1
7.226529,1.526188,0.126467,0.000000,1
7.227527,1.520789,0.120745,0.000000,1
7.228524,1.515610,0.114998,0.000000,1
7.229522,1.510656,0.109227,0.000000,1
7.230520,1.505934,0.103431,0.000000,1
7.231518,1.501448,0.097614,0.000000,1
7.232516,1.497203,0.091775,0.000000,1
7.233514,1.493203,0.085916,0.000000,1
7.234512,1.489453,0.080038,0.000000,1
7.235510,1.485955,0.074141,0.000000,1
7.236508,1.482715,0.068228,0.000000,1
7.237506,1.479735,0.062300,0.000000,1
7.238504,1.477019,0.056357,0.000000,1
7.239502,1.474569,0.050402,0.000000,1
7.240500,1.472387,0.044434,0.000000,1
7.241498,1.470477,0.038457,0.000000,1
7.242495,1.468839,0.032471,0.000000,1
7.243493,1.467476,0.026477,0.000000,1
7.244491,1.466389,0.020476,0.000000,1
7.245489,1.465580,0.014471,0.000000,1
7.246487,1.465048,0.008463,0.000000,1
7.247485,1.464795,0.002453,0.000000,1
7.248483,1.464821,-0.003558,0.000000,1
7.249481,1.465125,-0.009568,0.000000,1
7.250479,1.465708,-0.015576,0.000000,1
7.251477,1.466569,-0.021580,0.000000,1
7.252475,1.467706,-0.027579,0.000000,1
7.253473,1.469120,-0.033572,0.000000,1
7.254471,1.470807,-0.039557,0.000000,1
7.255468,1.472768,-0.045532,0.000000,1
7.256466,1.474999,-0.051498,0.000000,1
7.257464,1.477498,-0.057451,0.000000,1
7.258462,1.480263,-0.063391,0.000000,1
7.259460,1.483291,-0.069317,0.000000,1
7.260458,1.486579,-0.075227,0.000000,1
7.261456,1.490123,-0.081120,0.000000,1
7.262454,1.493920,-0.086995,0.000000,1
7.263452,1.497965,-0.092850,0.000000,1
7.264450,1.502255,-0.098685,0.000000,1
7.265448,1.506785,-0.104499,0.000000,1
7.266446,1.511550,-0.110289,0.000000,1
7.267444,1.516545,-0.116057,0.000000,1
7.268441,1.521765,-0.121799,0.000000,1
7.269439,1.527204,-0.127516,0.000000,1
7.270437,1.532857,-0.133206,0.000000,1
7.271435,1.538717,-0.138869,0.000000,1
7.272433,1.544778,-0.144504,0.000000,1
7.273431,1.551034,-0.150110,0.000000,1
7.274429,1.557477,-0.155687,0.000000,1
7.275427,1.564102,-0.161233,0.000000,1
7.276425,1.570899,-0.166749,0.000000,1
7.277423,1.577863,-0.172233,0.000000,1
7.278421,1.584985,-0.177686,0.000000,1
7.279419,1.592257,-0.183107,0.000000,1
7.280417,1.599671,-0.188495,0.000000,1
7.281415,1.607218,-0.193852,0.000000,1
7.282412,1.614891,-0.199175,0.000000,1
7.283410,1.622680,-0.204466,0.000000,1
7.284408,1.630577,-0.209725,0.000000,1
7.285406,1.638571,-0.214950,0.000000,1
7.286404,1.646654,-0.220144,0.000000,1
7.287402,1.654816,-0.225306,0.000000,1
7.288400,1.663047,-0.230435,0.000000,1
7.289398,1.671338,-0.235534,0.000000,1
7.290396,1.679677,-0.240602,0.000000,1
7.291394,1.688055,-0.245640,0.000000,1
7.292392,1.696460,-0.250649,0.000000,1
7.293390,1.704883,-0.255629,0.000000,1
7.294388,1.713312,-0.260583,0.000000,1
7.295385,1.721735,-0.265509,0.000000,1
7.296383,1.730142,-0.270411,0.000000,1
7.297381,1.738520,-0.275289,0.000000,1
7.298379,1.745329,-0.279250,0.000000,0
7.299377,1.745329,-0.279143,0.000000,0
7.300375,1.745329,-0.278881,0.000000,0
7.301373,1.745329,-0.278462,0.000000,0
7.302371,1.745329,-0.277887,0.000000,0
7.303369,1.745329,-0.277157,0.000000,0
7.304367,1.745329,-0.276270,0.000000,0
7.305365,1.745329,-0.275227,0.000000,0
7.306363,1.745329,-0.274029,0.000000,0
7.307361,1.745329,-0.272674,0.000000,0
7.308358,1.745329,-0.271163,0.000000,0
7.309356,1.745329,-0.269497,0.000000,0
7.310354,1.745329,-0.267674,0.000000,0
7.311352,1.745329,-0.265696,0.000000,0
7.312350,1.745329,-0.263561,0.000000,0
7.313348,1.745329,-0.261270,0.000000,0
7.314346,1.745329,-0.258824,0.000000,0
7.315344,1.745329,-0.256221,0.000000,0
7.316342,1.745329,-0.253463,0.000000,0
7.317340,1.745329,-0.250548,0.000000,0
7.318338,1.745329,-0.247477,0.000000,0
7.319336,1.745329,-0.244251,0.000000,0
7.320334,1.745329,-0.240868,0.000000,0
7.321331,1.745329,-0.237330,0.000000,0
7.322329,1.745329,-0.233635,0.000000,0
7.323327,1.745329,-0.229785,0.000000,0
7.324325,1.745329,-0.225778,0.000000,0
7.325323,1.745329,-0.221615,0.000000,0
7.326321,1.745329,-0.217297,0.000000,0
7.327319,1.745329,-0.212822,0.000000,0
7.328317,1.745329,-0.208192,0.000000,0
7.329315,1.745329,-0.203405,0.000000,0
7.330313,1.745329,-0.198463,0.000000,0
7.331311,1.745329,-0.193364,0.000000,0
7.332309,1.745329,-0.188110,0.000000,0
7.333307,1.745329,-0.182731,0.000000,0
7.334305,1.745329,-0.177342,0.000000,0
7.335302,1.745329,-0.171953,0.000000,0
7.336300,1.745329,-0.166564,0.000000,0
7.337298,1.745329,-0.161175,0.000000,0
7.338296,1.745329,-0.155786,0.000000,0
7.339294,1.745329,-0.150397,0.000000,0
7.340292,1.745329,-0.145008,0.000000,0
7.341290,1.745329,-0.139619,0.000000,0
7.342288,1.745329,-0.134230,0.000000,0
7.343286,1.745329,-0.128841,0.000000,0
7.344284,1.745329,-0.123452,0.000000,0
7.345282,1.745329,-0.118063,0.000000,0
7.346280,1.745329,-0.112674,0.000000,0
7.347278,1.745329,-0.107285,0.000000,0
7.348275,1.745329,-0.101896,0.000000,0
7.349273,1.745329,-0.096507,0.000000,0
7.350271,1.745329,-0.091118,0.000000,0
7.351269,1.745329,-0.085729,0.000000,0
7.352267,1.745329,-0.080340,0.000000,0
7.353265,1.745329,-0.074951,0.000000,0
7.354263,1.745329,-0.069562,0.000000,0
7.355261,1.745329,-0.064173,0.000000,0
7.356259,1.745329,-0.058784,0.000000,0
7.357257,1.745329,-0.053395,0.000000,0
7.358255,1.745329,-0.048006,0.000000,0
7.359253,1.745329,-0.042617,0.000000,0
7.360251,1.745329,-0.037228,0.000000,0
7.361248,1.745329,-0.031839,0.000000,0
7.362246,1.745329,-0.026450,0.000000,0
7.363244,1.745329,-0.021061,0.000000,0
7.364242,1.745329,-0.015672,0.000000,0
7.365240,1.745329,-0.010283,0.000000,0
7.366238,1.745329,-0.004894,0.000000,0
7.367236,1.745329,0.000495,0.000000,0
7.368234,1.745329,0.005884,0.000000,0
7.369232,1.745329,0.011273,0.000000,0
7.370230,1.745329,0.016662,0.000000,0
7.371228,1.745329,0.022051,0.000000,0
7.372226,1.745329,0.027440,0.000000,0
7.373224,1.745329,0.032829,0.000000,0
7.374222,1.745329,0.038218,0.000000,0
7.375219,1.745329,0.043607,0.000000,0
7.376217,1.745329,0.048996,0.000000,0
7.377215,1.745329,0.054385,0.000000,0
7.378213,1.745329,0.059774,0.000000,0
7.379211,1.745329,0.065163,0.000000,0
7.380209,1.745329,0.070552,0.000000,0
7.381207,1.745329,0.075942,0.000000,0
7.382205,1.745329,0.081331,0.000000,0
7.383203,1.745329,0.086720,0.000000,0
7.384201,1.745329,0.092109,0.000000,0
7.385199,1.745329,0.097498,0.000000,0
7.386197,1.745329,0.102887,0.000000,0
7.387195,1.745329,0.108276,0.000000,0
7.388192,1.745329,0.113665,0.000000,0
7.389190,1.745329,0.119054,0.000000,0
7.390188,1.745329,0.124443,0.000000,0
7.391186,1.745329,0.129832,0.000000,0
7.392184,1.745329,0.135221,0.000000,0
7.393182,1.745329,0.140610,0.000000,0
7.394180,1.745329,0.145999,0.000000,0
7.395178,1.745329,0.151388,0.000000,0
7.396176,1.745329,0.156777,0.000000,0
7.397174,1.745329,0.162166,0.000000,0
7.398172,1.745329,0.167555,0.000000,0
7.399170,1.745329,0.172944,0.000000,0
7.400168,1.745329,0.178333,0.000000,0
7.401165,1.745329,0.183722,0.000000,0
7.402163,1.745329,0.189087,0.000000,0
7.403161,1.745329,0.194313,0.000000,0
7.404159,1.745329,0.199383,0.000000,0
7.405157,1.745329,0.204297,0.000000,0
7.406155,1.745329,0.209055,0.000000,0
7.407153,1.745329,0.213657,0.000000,0
7.408151,1.745329,0.218103,0.000000,0
7.409149,1.745329,0.222392,0.000000,0
7.410147,1.745329,0.226526,0.000000,0
7.411145,1.745329,0.230504,0.000000,0
7.412143,1.745329,0.234326,0.000000,0
7.413141,1.745329,0.237992,0.000000,0
7.414139,1.745329,0.241502,0.000000,0
7.415136,1.745329,0.244856,0.000000,0
7.416134,1.745329,0.248054,0.000000,0
7.417132,1.745329,0.251096,0.000000,0
7.418130,1.745329,0.253981,0.000000,0
7.419128,1.745329,0.256711,0.000000,0
7.420126,1.745329,0.259285,0.000000,0
7.421124,1.745329,0.261703,0.000000,0
7.422122,1.745329,0.263965,0.000000,0
7.423120,1.745329,0.266071,0.000000,0
7.424118,1.745329,0.268021,0.000000,0
7.425116,1.745329,0.269815,0.000000,0
7.426114,1.745329,0.271453,0.000000,0
7.427112,1.745329,0.272935,0.000000,0
7.428109,1.745329,0.274261,0.000000,0
7.429107,1.745329,0.275431,0.000000,0
7.430105,1.745329,0.276445,0.000000,0
7.431103,1.745329,0.277303,0.000000,0
7.432101,1.745329,0.278005,0.000000,0
7.433099,1.745329,0.278551,0.000000,0
7.434097,1.745329,0.278941,0.000000,0
7.435095,1.745329,0.279175,0.000000,0
7.436093,1.745329,0.279253,0.000000,1
7.437091,1.736983,0.274393,0.000000,1
7.438089,1.728598,0.269511,0.000000,1
7.439087,1.720187,0.264605,0.000000,1
7.440085,1.711762,0.259674,0.000000,1
7.441082,1.703334,0.254716,0.000000,1
7.442080,1.694913,0.249730,0.000000,1
7.443078,1.686512,0.244716,0.000000,1
7.444076,1.678140,0.239673,0.000000,1
7.445074,1.669809,0.234599,0.000000,1
7.446072,1.661529,0.229495,0.000000,1
7.447070,1.653310,0.224359,0.000000,1
7.448068,1.645162,0.219192,0.000000,1
7.449066,1.637094,0.213992,0.000000,1
7.450064,1.629117,0.208760,0.000000,1
7.451062,1.621240,0.203496,0.000000,1
7.452060,1.613472,0.198199,0.000000,1
7.453058,1.605821,0.192869,0.000000,1
7.454055,1.598297,0.187507,0.000000,1
7.455053,1.590909,0.182113,0.000000,1
7.456051,1.583664,0.176686,0.000000,1
7.457049,1.576570,0.171227,0.000000,1
7.458047,1.569637,0.165737,0.000000,1
7.459045,1.562870,0.160216,0.000000,1
7.460043,1.556279,0.154664,0.000000,1
7.461041,1.549869,0.149082,0.000000,1
7.462039,1.543649,0.143470,0.000000,1
7.463037,1.537624,0.137830,0.000000,1
7.464035,1.531802,0.132162,0.000000,1
7.465033,1.526188,0.126467,0.000000,1
7.466031,1.520789,0.120745,0.000000,1
7.467029,1.515610,0.114998,0.000000,1
7.468026,1.510656,0.109227,0.000000,1
7.469024,1.505934,0.103431,0.000000,1
7.470022,1.501448,0.097614,0.000000,1
7.471020,1.497203,0.091775,0.000000,1
7.472018,1.493203,0.085916,0.000000,1
7.473016,1.489453,0.080038,0.000000,1
7.474014,1.485955,0.074141,0.000000,1
7.475012,1.482715,0.068228,0.000000,1
7.476010,1.479735,0.062300,0.000000,1
7.477008,1.477019,0.056357,0.000000,1
7.478006,1.474569,0.050402,0.000000,1
7.479004,1.472387,0.044434,0.000000,1
7.480002,1.470477,0.038457,0.000000,1
7.480999,1.468839,0.032471,0.000000,1
7.481997,1.467476,0.026477,0.000000,1
7.482995,1.466389,0.020476,0.000000,1
7.483993,1.465580,0.014471,0.000000,1
7.484991,1.465048,0.008463,0.000000,1
7.485989,1.464795,0.002453,0.000000,1
7.486987,1.464821,-0.003558,0.000000,1
7.487985,1.465125,-0.009568,0.000000,1
7.488983,1.465708,-0.015576,0.000000,1
7.489981,1.466569,-0.021580,0.000000,1
7.490979,1.467706,-0.027579,0.000000,1
7.491977,1.469120,-0.033572,0.000000,1
7.492975,1.470807,-0.039557,0.000000,1
7.493972,1.472768,-0.045532,0.000000,1
7.494970,1.474999,-0.051498,0.000000,1
7.495968,1.477498,-0.057451,0.000000,1
7.496966,1.480263,-0.063391,0.000000,1
7.497964,1.483291,-0.069317,0.000000,1
7.498962,1.486579,-0.075227,0.000000,1
7.499960,1.490123,-0.081120,0.000000,1
7.500958,1.493920,-0.086995,0.000000,1
7.501956,1.497965,-0.092850,0.000000,1
7.502954,1.502255,-0.098685,0.000000,1
7.503952,1.506785,-0.104499,0.000000,1
7.504950,1.511550,-0.110289,0.000000,1
7.505948,1.516545,-0.116057,0.000000,1
7.506946,1.521765,-0.121799,0.000000,1
7.507943,1.527204,-0.127516,0.000000,1
7.508941,1.532857,-0.133206,0.000000,1
7.509939,1.538717,-0.138869,0.000000,1
7.510937,1.544778,-0.144504,0.000000,1
7.511935,1.551034,-0.150110,0.000000,1
7.512933,1.557477,-0.155687,0.000000,1
7.513931,1.564102,-0.161233,0.000000,1
7.514929,1.570899,-0.166749,0.000000,1
7.515927,1.577863,-0.172233,0.000000,1
7.516925,1.584985,-0.177686,0.000000,1
7.517923,1.592257,-0.183107,0.000000,1
7.518921,1.599671,-0.188495,0.000000,1
7.519919,1.607218,-0.193852,0.000000,1
7.520916,1.614891,-0.199175,0.000000,1
7.521914,1.622680,-0.204466,0.000000,1
7.522912,1.630577,-0.209725,0.000000,1
7.523910,1.638571,-0.214950,0.000000,1
7.524908,1.646654,-0.220144,0.000000,1
7.525906,1.654816,-0.225306,0.000000,1
7.526904,1.663047,-0.230435,0.000000,1
7.527902,1.671338,-0.235534,0.000000,1
7.528900,1.679677,-0.240602,0.000000,1
7.529898,1.688055,-0.245640,0.000000,1
7.530896,1.696460,-0.250649,0.000000,1
7.531894,1.704883,-0.255629,0.000000,1
7.532892,1.713312,-0.260583,0.000000,1
7.533889,1.721735,-0.265509,0.000000,1
7.534887,1.730142,-0.270411,0.000000,1
7.535885,1.738520,-0.275289,0.000000,1
7.536883,1.745329,-0.279250,0.000000,0
7.537881,1.745329,-0.279143,0.000000,0
7.538879,1.745329,-0.278881,0.000000,0
7.539877,1.745329,-0.278462,0.000000,0
7.540875,1.745329,-0.277887,0.000000,0
7.541873,1.745329,-0.277157,0.000000,0
7.542871,1.745329,-0.276270,0.000000,0
7.543869,1.745329,-0.275227,0.000000,0
7.544867,1.745329,-0.274029,0.000000,0
7.545865,1.745329,-0.272674,0.000000,0
7.546862,1.745329,-0.271163,0.000000,0
