Time,cmd_seq,cmd_sec,cmd_nsec,cmd_theta_a,cmd_beta_a,cmd_trq_r_a,cmd_trq_l_a,cmd_theta_b,cmd_beta_b,cmd_trq_r_b,cmd_trq_l_b,cmd_theta_c,cmd_beta_c,cmd_trq_r_c,cmd_trq_l_c,cmd_theta_d,cmd_beta_d,cmd_trq_r_d,cmd_trq_l_d,state_seq,state_sec,state_nsec,state_theta_a,state_beta_a,state_vel_r_a,state_vel_l_a,state_trq_r_a,state_trq_l_a,state_theta_b,state_beta_b,state_vel_r_b,state_vel_l_b,state_trq_r_b,state_trq_l_b,state_theta_c,state_beta_c,state_vel_r_c,state_vel_l_c,state_trq_r_c,state_trq_l_c,state_theta_d,state_beta_d,state_vel_r_d,state_vel_l_d,state_trq_r_d,state_trq_l_d,imu_seq,imu_sec,imu_nsec,imu_orien_x,imu_orien_y,imu_orien_z,imu_orien_w,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,imp_seq,imp_sec,imp_nsec,imp_cmd_theta_a,imp_cmd_beta_a,imp_cmd_Fx_a,imp_cmd_Fy_a,imp_cmd_theta_b,imp_cmd_beta_b,imp_cmd_Fx_b,imp_cmd_Fy_b,imp_cmd_theta_c,imp_cmd_beta_c,imp_cmd_Fx_c,imp_cmd_Fy_c,imp_cmd_theta_d,imp_cmd_beta_d,imp_cmd_Fx_d,imp_cmd_Fy_d,force_seq,force_sec,force_nsec,force_Fx_a,force_Fy_a,force_Fx_b,force_Fy_b,force_Fx_c,force_Fy_c,force_Fx_d,force_Fy_d,sim_sec,sim_nsec,sim_pos_x,sim_pos_y,sim_pos_z,sim_orien_x,sim_orien_y,sim_orien_z,sim_orien_w,sim_contact_state_a,sim_contact_state_b,sim_contact_state_c,sim_contact_state_d,power_seq,power_sec,power_nsec,v_0,i_0,v_1,i_1,v_2,i_2,v_3,i_3,v_4,i_4,v_5,i_5,v_6,i_6,v_7,i_7,v_8,i_8,v_9,i_9,v_10,i_10,v_11,i_11,dst_lf,dst_rf,dst_rr,dst_lr,camera_dist,camera_yaw
11.582,4633,11,580000000,1.67689,0.283937,0,0,1.68746,0.299763,0,0,1.59312,0.071049,0,0,1.29171,0.268714,0,0,11580,11,580999999,1.61667,0.288988,0.155121,0.563938,-6.14513,3.9775,1.69727,0.304657,-0.114974,-0.620132,0.644514,-0.238946,1.5452,0.0797794,-0.267152,-0.484629,-4.63145,4.3756,1.34754,0.331883,-0.548509,-5.80114,0.299923,-0.55848,11580,11,580999999,-0.0189153,-0.0195479,0.000501575,0.99963,-0.0864519,-0.102663,-0.000435048,0.397101,-0.498607,9.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,580999999,0.225433,0.00977673,0.243722,-0.0189153,-0.0195479,0.000501575,0.99963,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.583,4634,11,582000000,1.67713,0.284314,0,0,1.68721,0.299402,0,0,1.59306,0.0706527,0,0,1.28937,0.264861,0,0,11581,11,582000000,1.61688,0.289348,0.154312,0.564026,-6.13373,4.0385,1.69702,0.30429,-0.114786,-0.61883,0.634208,-0.295199,1.54509,0.0794041,-0.26812,-0.482493,-4.6661,4.33309,1.34494,0.328678,-0.602733,-5.80697,0.172011,-1.14151,11581,11,582000000,-0.0189578,-0.0195986,0.000501379,0.999628,-0.0851114,-0.101264,-0.000644234,0.656837,-0.663912,9.81966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,582000000,0.2255,0.00979751,0.243723,-0.0189578,-0.0195986,0.000501379,0.999628,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.585,4635,11,582000000,1.67737,0.284691,0,0,1.68696,0.299041,0,0,1.593,0.0702564,0,0,1.28705,0.260976,0,0,11582,11,583000000,1.61708,0.289706,0.154782,0.562719,-6.14848,3.99014,1.69677,0.303921,-0.113266,-0.624412,0.641741,-0.229233,1.54498,0.0790289,-0.266085,-0.484311,-4.64571,4.37986,1.34231,0.325407,-0.638678,-5.90358,0.292395,-0.441124,11582,11,583000000,-0.019,-0.0196488,0.000501287,0.999626,-0.084394,-0.100426,-0.000435238,0.479155,-0.56342,9.59454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,583999999,0.225635,0.00983835,0.243725,-0.0190414,-0.0196982,0.000501052,0.999625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.585,4636,11,583000000,1.67762,0.285068,0,0,1.68671,0.29868,0,0,1.59294,0.06986,0,0,1.28475,0.257059,0,0,11583,11,583999999,1.61729,0.290065,0.153719,0.563258,-6.14857,3.9945,1.69651,0.303553,-0.114285,-0.621506,0.643606,-0.23319,1.54488,0.0786542,-0.26804,-0.48123,-4.64845,4.37672,1.33972,0.322111,-0.703191,-5.88912,0.322545,-0.495351,11583,11,583999999,-0.0190414,-0.0196982,0.000501052,0.999625,-0.0829498,-0.0988496,-0.000717964,0.718484,-0.701644,9.91079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,583999999,0.225635,0.00983835,0.243725,-0.0190414,-0.0196982,0.000501052,0.999625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.586,4637,11,585000000,1.67786,0.285445,0,0,1.68646,0.298318,0,0,1.59288,0.0694637,0,0,1.28249,0.253111,0,0,11584,11,585000000,1.61749,0.290423,0.152916,0.564001,-6.16093,3.94244,1.69626,0.303185,-0.115863,-0.61951,0.656796,-0.180927,1.54477,0.0782796,-0.26896,-0.480391,-4.62263,4.41849,1.33715,0.318787,-0.758813,-5.8887,0.488176,0.0338876,11584,11,585000000,-0.0190822,-0.019747,0.000500794,0.999623,-0.0817427,-0.0975727,-0.000763383,0.706835,-0.677831,9.85616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,585000000,0.225703,0.00985831,0.243726,-0.0190822,-0.019747,0.000500794,0.999623,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.588,4638,11,585000000,1.67811,0.285822,0,0,1.68622,0.297957,0,0,1.59282,0.0690673,0,0,1.28024,0.249133,0,0,11585,11,586000000,1.6177,0.290782,0.151073,0.566471,-6.13587,4.05525,1.69602,0.30282,-0.119329,-0.611499,0.642791,-0.304221,1.54467,0.0779047,-0.271879,-0.477836,-4.68411,4.33401,1.33466,0.31547,-0.822509,-5.81117,0.205094,-1.25865,11585,11,586000000,-0.0191222,-0.019795,0.00050041,0.999621,-0.0801562,-0.0960567,-0.00101868,0.877362,-0.751878,10.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,586999999,0.22584,0.00989734,0.243729,-0.0191621,-0.0198429,0.000500311,0.999619,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.588,4639,11,586000000,1.67836,0.286199,0,0,1.68597,0.297596,0,0,1.59277,0.0686708,0,0,1.27802,0.245123,0,0,11586,11,586999999,1.61791,0.291141,0.151539,0.565547,-6.15032,4.00596,1.69576,0.302452,-0.117378,-0.619185,0.64994,-0.235044,1.54456,0.0775292,-0.268451,-0.482603,-4.66595,4.38579,1.33211,0.312082,-0.845141,-5.93152,0.320764,-0.514186,11586,11,586999999,-0.0191621,-0.0198429,0.000500311,0.999619,-0.0797589,-0.0956274,-0.000448147,0.465416,-0.514839,9.5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,586999999,0.22584,0.00989734,0.243729,-0.0191621,-0.0198429,0.000500311,0.999619,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.589,4640,11,588000000,1.6786,0.286576,0,0,1.68572,0.297234,0,0,1.59271,0.0682744,0,0,1.27583,0.241084,0,0,11587,11,588000000,1.61812,0.291499,0.150326,0.566434,-6.13828,4.06562,1.69551,0.302084,-0.117544,-0.61748,0.640105,-0.291901,1.54445,0.077154,-0.269933,-0.480508,-4.69993,4.3435,1.3296,0.308668,-0.899643,-5.92907,0.159001,-1.10644,11587,11,588000000,-0.0192012,-0.01989,0.000500114,0.999618,-0.0784484,-0.0942865,-0.000643817,0.713711,-0.664794,9.86626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,588000000,0.225909,0.0099165,0.24373,-0.0192012,-0.01989,0.000500114,0.999618,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.591,4641,11,588000000,1.67885,0.286953,0,0,1.68548,0.296873,0,0,1.59265,0.0678779,0,0,1.27367,0.237014,0,0,11588,11,589000000,1.61832,0.291857,0.150351,0.565658,-6.15185,4.01607,1.69526,0.301715,-0.115691,-0.622903,0.647274,-0.226351,1.54435,0.0767787,-0.268726,-0.481717,-4.67785,4.38897,1.32706,0.305188,-0.941872,-6.01719,0.317671,-0.410691,11588,11,589000000,-0.0192401,-0.0199367,0.000500023,0.999616,-0.0777101,-0.0933356,-0.000428391,0.536155,-0.57127,9.65191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,589999999,0.226047,0.0099541,0.243733,-0.0192782,-0.0199826,0.000499796,0.999614,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.591,4642,11,589000000,1.6791,0.287329,0,0,1.68523,0.296511,0,0,1.59259,0.0674813,0,0,1.27154,0.232914,0,0,11589,11,589999999,1.61853,0.292215,0.14899,0.56691,-6.15121,4.01898,1.69501,0.301347,-0.116974,-0.619726,0.649645,-0.230831,1.54424,0.0764038,-0.271076,-0.478787,-4.67983,4.38604,1.32457,0.301687,-1.00477,-5.99683,0.341304,-0.467639,11589,11,589999999,-0.0192782,-0.0199826,0.000499796,0.999614,-0.0763161,-0.0918485,-0.000700783,0.767381,-0.696713,9.94348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,589999999,0.226047,0.0099541,0.243733,-0.0192782,-0.0199826,0.000499796,0.999614,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.592,4643,11,591000000,1.67934,0.287706,0,0,1.68498,0.296149,0,0,1.59253,0.0670848,0,0,1.26943,0.228785,0,0,11590,11,591000000,1.61874,0.292573,0.147893,0.568283,-6.1626,3.96544,1.69476,0.300978,-0.11852,-0.617607,0.663017,-0.178955,1.54414,0.0760286,-0.272505,-0.477885,-4.6528,4.42747,1.3221,0.298162,-1.05994,-5.99058,0.533251,0.060565,11590,11,591000000,-0.0193157,-0.0200279,0.000499547,0.999613,-0.0751416,-0.0906153,-0.000743066,0.755171,-0.673828,9.88947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,591000000,0.226116,0.00997246,0.243734,-0.0193157,-0.0200279,0.000499547,0.999613,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.593,4644,11,591000000,1.67959,0.288083,0,0,1.68474,0.295787,0,0,1.59248,0.0666882,0,0,1.26736,0.224627,0,0,11591,11,592000000,1.61896,0.292932,0.145882,0.571441,-6.1374,4.07699,1.69452,0.300613,-0.12227,-0.609458,0.64918,-0.302344,1.54404,0.0756529,-0.275738,-0.47569,-4.71397,4.34393,1.31971,0.294649,-1.11789,-5.90869,0.173078,-1.23402,11591,11,592000000,-0.0193525,-0.0200726,0.000499182,0.999611,-0.0736415,-0.0892653,-0.000979495,0.921271,-0.740191,10.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,592000000,0.226187,0.00999047,0.243736,-0.0193525,-0.0200726,0.000499182,0.999611,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.595,4645,11,592000000,1.67984,0.288459,0,0,1.68449,0.295425,0,0,1.59242,0.0662916,0,0,1.26531,0.220441,0,0,11592,11,593000000,1.61917,0.29329,0.145942,0.570788,-6.15064,4.02677,1.69427,0.300244,-0.119289,-0.617308,0.6547,-0.233048,1.54394,0.0752766,-0.273254,-0.479412,-4.69373,4.3936,1.31727,0.291063,-1.14963,-6.02095,0.332083,-0.495687,11592,11,593000000,-0.019389,-0.0201169,0.000499093,0.999609,-0.0731833,-0.0885982,-0.000425353,0.517126,-0.525115,9.56551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,593999999,0.226328,0.0100259,0.243739,-0.0194249,-0.0201605,0.000498907,0.999608,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.595,4646,11,593000000,1.68009,0.288835,0,0,1.68425,0.295063,0,0,1.59236,0.0658949,0,0,1.2633,0.216225,0,0,11593,11,593999999,1.61938,0.293648,0.144555,0.572105,-6.14969,4.02919,1.69402,0.299877,-0.119432,-0.615448,0.655164,-0.235535,1.54384,0.0749004,-0.275125,-0.477256,-4.69631,4.39199,1.31486,0.287455,-1.20397,-6.01362,0.337513,-0.528,11593,11,593999999,-0.0194249,-0.0201605,0.000498907,0.999608,-0.0719205,-0.0872685,-0.000617154,0.755872,-0.660772,9.89423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,593999999,0.226328,0.0100259,0.243739,-0.0194249,-0.0201605,0.000498907,0.999608,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.596,4647,11,595000000,1.68034,0.289212,0,0,1.684,0.294701,0,0,1.59231,0.0654983,0,0,1.26131,0.211982,0,0,11594,11,595000000,1.6196,0.294007,0.143546,0.573369,-6.16085,3.97537,1.69377,0.29951,-0.119908,-0.614188,0.666789,-0.182464,1.54374,0.0745239,-0.276623,-0.476261,-4.66879,4.43311,1.31249,0.283819,-1.25589,-6.0151,0.541407,0.0159522,11594,11,595000000,-0.0194603,-0.0202036,0.0004987,0.999606,-0.0708268,-0.086044,-0.000656833,0.753107,-0.651793,9.86908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,595000000,0.226399,0.0100432,0.24374,-0.0194603,-0.0202036,0.0004987,0.999606,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.598,4648,11,595000000,1.68059,0.289588,0,0,1.68376,0.294339,0,0,1.59225,0.0651016,0,0,1.25936,0.207711,0,0,11595,11,596000000,1.61981,0.294366,0.141693,0.576483,-6.13597,4.08682,1.69353,0.299145,-0.123102,-0.606546,0.651658,-0.305004,1.54364,0.0741469,-0.279902,-0.474075,-4.7299,4.34978,1.31017,0.280195,-1.30928,-5.93887,0.126388,-1.2629,11595,11,596000000,-0.019495,-0.0202459,0.000498371,0.999605,-0.0694151,-0.084741,-0.000906225,0.923078,-0.720247,10.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,596999999,0.226542,0.010077,0.243744,-0.0195294,-0.0202878,0.000498304,0.999603,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.598,4649,11,596000000,1.68083,0.289964,0,0,1.68352,0.293977,0,0,1.5922,0.0647048,0,0,1.25744,0.203413,0,0,11596,11,596999999,1.62003,0.294725,0.141715,0.5755,-6.14876,4.03675,1.69328,0.298778,-0.118963,-0.614902,0.655121,-0.23504,1.54354,0.0737696,-0.278039,-0.47673,-4.70813,4.39733,1.30782,0.276495,-1.34829,-6.05127,0.315997,-0.521585,11596,11,596999999,-0.0195294,-0.0202878,0.000498304,0.999603,-0.0689381,-0.0838197,-0.0003725,0.530468,-0.527239,9.58891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,596999999,0.226542,0.010077,0.243744,-0.0195294,-0.0202878,0.000498304,0.999603,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.599,4650,11,598000000,1.68108,0.29034,0,0,1.68327,0.293615,0,0,1.59214,0.0643081,0,0,1.25556,0.199088,0,0,11597,11,598000000,1.62025,0.295083,0.1404,0.576689,-6.13635,4.0954,1.69304,0.298412,-0.118859,-0.613198,0.644271,-0.291913,1.54344,0.0733924,-0.280114,-0.474265,-4.74082,4.35439,1.3055,0.272771,-1.40387,-6.04526,0.0950072,-1.10529,11597,11,598000000,-0.0195632,-0.0203291,0.000498136,0.999602,-0.0677185,-0.0824169,-0.000571796,0.766594,-0.655037,9.90248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,598000000,0.226614,0.0100936,0.243746,-0.0195632,-0.0203291,0.000498136,0.999602,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.601,4651,11,598000000,1.68133,0.290716,0,0,1.68303,0.293252,0,0,1.59209,0.0639113,0,0,1.25371,0.194736,0,0,11598,11,599000000,1.62047,0.295441,0.140089,0.575926,-6.14841,4.0449,1.69278,0.298045,-0.115908,-0.618814,0.649538,-0.226394,1.54335,0.0730153,-0.280135,-0.47393,-4.71557,4.39645,1.30317,0.268978,-1.45959,-6.12528,0.323887,-0.413981,11598,11,599000000,-0.0195967,-0.0203696,0.000498064,0.9996,-0.0669467,-0.0810926,-0.000368462,0.598569,-0.58192,9.72223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,599999999,0.226759,0.010126,0.24375,-0.0196295,-0.0204094,0.000497857,0.999599,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.601,4652,11,599000000,1.68158,0.291092,0,0,1.68279,0.29289,0,0,1.59203,0.0635145,0,0,1.25189,0.190358,0,0,11599,11,599999999,1.62069,0.295799,0.138654,0.577594,-6.14706,4.04635,1.69253,0.297678,-0.117512,-0.615458,0.652189,-0.231386,1.54325,0.0726384,-0.282912,-0.470962,-4.71606,4.39303,1.30088,0.265167,-1.52165,-6.10129,0.338953,-0.4644,11599,11,599999999,-0.0196295,-0.0204094,0.000497857,0.999599,-0.0656503,-0.0796271,-0.000637824,0.819775,-0.685153,9.97106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,599999999,0.226759,0.010126,0.24375,-0.0196295,-0.0204094,0.000497857,0.999599,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.602,4653,11,601000000,1.68183,0.291468,0,0,1.68254,0.292527,0,0,1.59198,0.0631176,0,0,1.25011,0.185954,0,0,11600,11,601000000,1.62091,0.296158,0.137402,0.579371,-6.15724,3.9911,1.69229,0.297312,-0.119049,-0.613344,0.665593,-0.179886,1.54316,0.072261,-0.284998,-0.469693,-4.68676,4.43308,1.29862,0.261333,-1.57836,-6.08983,0.580255,0.0636274,11600,11,601000000,-0.0196617,-0.0204486,0.000497625,0.999597,-0.0645273,-0.0783498,-0.000685925,0.811537,-0.666918,9.92312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,601000000,0.226832,0.0101418,0.243752,-0.0196617,-0.0204486,0.000497625,0.999597,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.604,4654,11,601000000,1.68209,0.291844,0,0,1.6823,0.292165,0,0,1.59192,0.0627207,0,0,1.24836,0.181525,0,0,11601,11,602000000,1.62113,0.296517,0.135405,0.583195,-6.13217,4.1011,1.69205,0.296948,-0.123457,-0.605114,0.652023,-0.303252,1.54307,0.0718828,-0.288441,-0.468026,-4.74741,4.35061,1.29643,0.257516,-1.62806,-6.00537,0.0893741,-1.21089,11601,11,602000000,-0.0196932,-0.0204872,0.000497276,0.999596,-0.0631552,-0.0772021,-0.000923244,0.972594,-0.718819,10.0538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,602999999,0.226979,0.0101726,0.243757,-0.0197245,-0.0205252,0.000497191,0.999595,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.604,4655,11,602000000,1.68234,0.29222,0,0,1.68206,0.291802,0,0,1.59187,0.0623238,0,0,1.24665,0.177071,0,0,11602,11,602999999,1.62135,0.296876,0.135006,0.582474,-6.14362,4.04994,1.6918,0.296582,-0.118975,-0.613403,0.654887,-0.233539,1.54298,0.0715042,-0.287514,-0.469643,-4.72315,4.39571,1.29422,0.253624,-1.67865,-6.10469,0.328977,-0.487665,11602,11,602999999,-0.0197245,-0.0205252,0.000497191,0.999595,-0.062576,-0.0760208,-0.000386827,0.587902,-0.550339,9.64856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,602999999,0.226979,0.0101726,0.243757,-0.0197245,-0.0205252,0.000497191,0.999595,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.605,4656,11,604000000,1.68259,0.292595,0,0,1.68182,0.291439,0,0,1.59182,0.0619269,0,0,1.24498,0.172593,0,0,11603,11,604000000,1.62158,0.297234,0.13357,0.584119,-6.13081,4.10739,1.69155,0.296216,-0.119464,-0.611418,0.644732,-0.290843,1.54289,0.0711256,-0.289802,-0.467403,-4.75499,4.35287,1.29204,0.249712,-1.73427,-6.09139,0.0719016,-1.06876,11603,11,604000000,-0.0197551,-0.0205626,0.000497012,0.999593,-0.0613819,-0.0746635,-0.000569723,0.811436,-0.657446,9.92146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,604000000,0.227053,0.0101877,0.24376,-0.0197551,-0.0205626,0.000497012,0.999593,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.607,4657,11,604000000,1.68284,0.292971,0,0,1.68157,0.291076,0,0,1.59176,0.06153,0,0,1.24334,0.168091,0,0,11604,11,605000000,1.62181,0.297593,0.13299,0.583612,-6.14176,4.05576,1.6913,0.295849,-0.116323,-0.617014,0.649704,-0.225519,1.5428,0.0707472,-0.290428,-0.46649,-4.72775,4.39326,1.28986,0.245732,-1.79749,-6.16165,0.344321,-0.39126,11604,11,605000000,-0.0197854,-0.0205992,0.000496932,0.999592,-0.0605563,-0.0731839,-0.000361481,0.646641,-0.595905,9.75949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,605999999,0.227203,0.0102171,0.243765,-0.019815,-0.0206351,0.000496722,0.999591,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.607,4658,11,605000000,1.68309,0.293346,0,0,1.68133,0.290713,0,0,1.59171,0.061133,0,0,1.24174,0.163565,0,0,11605,11,605999999,1.62203,0.297951,0.131532,0.585712,-6.13993,4.05585,1.69106,0.295483,-0.118474,-0.613478,0.6532,-0.230893,1.54272,0.0703686,-0.293275,-0.463935,-4.72739,4.3901,1.28772,0.241737,-1.85727,-6.13261,0.352523,-0.441264,11605,11,605999999,-0.019815,-0.0206351,0.000496722,0.999591,-0.0593053,-0.0718166,-0.000619782,0.858289,-0.6816,9.97481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,605999999,0.227203,0.0102171,0.243765,-0.019815,-0.0206351,0.000496722,0.999591,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
11.608,4659,11,607000000,1.68334,0.293722,0,0,1.68109,0.29035,0,0,1.59166,0.060736,0,0,1.24018,0.159016,0,0,11606,11,607000000,1.62226,0.29831,0.130214,0.587869,-6.14935,3.99917,1.69081,0.295118,-0.120193,-0.611348,0.667027,-0.179599,1.54263,0.0699894,-0.295576,-0.462806,-4.69676,4.42977,1.28562,0.237723,-1.91322,-6.11557,0.622639,0.0793164,11606,11,607000000,-0.019844,-0.0206704,0.000496488,0.999589,-0.0581989,-0.0705826,-0.000665173,0.850336,-0.665556,9.92953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,607000000,0.227278,0.0102314,0.243768,-0.019844,-0.0206704,0.000496488,0.999589,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
