C.x,C.y,C.z,v.x,v.y,v.z,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_orien_w,imu_orien_x,imu_orien_y,imu_orien_z,state_theta_a,state_beta_a,state_theta_b,state_beta_b_original_define,state_beta_b,state_theta_c,state_beta_c_original_define,state_beta_c,state_theta_d,state_beta_d
-1.04133,2.00632,0.119121,-0.02961208,-0.001432824,0.000617739,-0.004676553,0.000371266,0.000530007,3.37E-07,0.000180042,-4.01E-06,1,3.00E-07,1.88E-05,-1.53E-05,0.401025973,-0.419076,0.492860473,-0.6741615,0.6741615,0.492860473,0.6741615,-0.6741615,0.401025973,0.419076
-1.04148,2.00631,0.119122,-0.029634179,-0.001436665,0.000605131,-0.004416423,-0.000769362,-0.002519993,3.37E-07,0.000139447,-4.20E-06,1,3.01E-07,1.92E-05,-1.53E-05,0.401317973,-0.420248,0.493409473,-0.6760475,0.6760475,0.493409473,0.6760475,-0.6760475,0.401317973,0.420248
-1.04163,2.0063,0.119124,-0.029653778,-0.001445496,0.000579869,-0.003918878,-0.001764849,-0.005049993,3.37E-07,0.000106302,-4.38E-06,1,3.01E-07,1.95E-05,-1.53E-05,0.401609473,-0.4214205,0.493957973,-0.677933,0.677933,0.493957973,0.677933,-0.677933,0.401609473,0.4214205
-1.04178,2.00629,0.119125,-0.029670677,-0.001458367,0.000544505,-0.00338652,-0.002574136,-0.007069992,3.37E-07,7.99E-05,-4.54E-06,1,3.02E-07,1.97E-05,-1.53E-05,0.401901473,-0.4225925,0.494506973,-0.679819,0.679819,0.494506973,0.679819,-0.679819,0.401901473,0.4225925
-1.04193,2.00629,0.119126,-0.029685175,-0.001474458,0.000501153,-0.002907302,-0.003219542,-0.008669992,3.37E-07,5.91E-05,-4.65E-06,1,3.03E-07,1.98E-05,-1.53E-05,0.402192973,-0.423765,0.495055473,-0.6817045,0.6817045,0.495055473,0.6817045,-0.6817045,0.402192973,0.423765
-1.04207,2.00628,0.119127,-0.029697772,-0.00149312,0.000451494,-0.002511199,-0.003730929,-0.009929992,3.37E-07,4.29E-05,-4.73E-06,1,3.04E-07,1.99E-05,-1.53E-05,0.402484973,-0.424937,0.495603973,-0.68359,0.68359,0.495604473,0.6835905,-0.6835905,0.402484973,0.424937
-1.04222,2.00627,0.119128,-0.029708769,-0.001513791,0.000396857,-0.002200136,-0.004134965,-0.010929992,3.37E-07,3.03E-05,-4.78E-06,1,3.05E-07,2.00E-05,-1.53E-05,0.402776473,-0.4261095,0.496152973,-0.685476,0.685476,0.496152973,0.685476,-0.685476,0.402776473,0.4261095
-1.04237,2.00627,0.119128,-0.029718566,-0.001536062,0.000338285,-0.001964039,-0.004453682,-0.011709992,3.37E-07,2.05E-05,-4.80E-06,1,3.06E-07,2.00E-05,-1.53E-05,0.403068473,-0.4272815,0.496701473,-0.6873615,0.6873615,0.496701973,0.687362,-0.687362,0.403068473,0.4272815
-1.04252,2.00626,0.119129,-0.029837872,-0.00142878,0.000425021,-0.023845144,0.021458092,0.017330007,3.37E-07,-0.000681619,-2.96E-05,1,3.07E-07,1.83E-05,-1.54E-05,0.403359973,-0.428454,0.497250473,-0.6892475,0.6892475,0.497250473,0.6892475,-0.6892475,0.403360473,0.4284535
-1.04267,2.00625,0.11913,-0.029885768,-0.001433936,0.000381354,-0.00957928,-0.001031995,-0.008759995,3.37E-07,-0.000774643,-3.06E-05,1,3.07E-07,1.64E-05,-1.55E-05,0.403651973,-0.429626,0.497798973,-0.691133,0.691133,0.497799473,0.6911335,-0.6911335,0.403651973,0.429626
-1.04282,2.00624,0.11913,-0.029756473,-0.001342573,0.00044426,0.025845573,0.018273359,0.012580005,3.37E-07,-8.13E-05,-7.27E-06,1,3.08E-07,1.62E-05,-1.55E-05,0.403943973,-0.430798,0.498347973,-0.693019,0.693019,0.498347973,0.693019,-0.693019,0.403943973,0.430798
-1.04297,2.00624,0.119131,-0.029725271,-0.001355723,0.000388374,0.006249606,-0.002630008,-0.011179995,3.37E-07,3.76E-05,-7.52E-06,1,3.09E-07,1.63E-05,-1.55E-05,0.404235973,-0.431971,0.498895973,-0.694905,0.694905,0.498896473,0.6949045,-0.6949045,0.404235473,0.4319705
-1.04311,2.00623,0.119131,-0.029719667,-0.001385844,0.00031505,0.001121144,-0.006023224,-0.014659995,3.37E-07,5.05E-05,-7.30E-06,1,3.10E-07,1.64E-05,-1.55E-05,0.404527973,-0.433143,0.499444973,-0.696791,0.696791,0.499444973,0.696791,-0.696791,0.404527473,0.4331425
-1.04326,2.00622,0.119131,-0.029722464,-0.001417755,0.000239677,-0.000573654,-0.006382401,-0.015069995,3.37E-07,4.39E-05,-7.24E-06,1,3.11E-07,1.65E-05,-1.56E-05,0.404819473,-0.4343155,0.499993473,-0.6986765,0.6986765,0.499993473,0.6986765,-0.6986765,0.404818973,0.434315
-1.04341,2.00622,0.119131,-0.029713261,-0.001512293,0.000262046,0.001853416,-0.018906807,0.004460005,3.37E-07,-0.000375205,1.17E-05,1,3.12E-07,1.56E-05,-1.55E-05,0.405111473,-0.4354875,0.500542473,-0.7005625,0.7005625,0.500542473,0.7005625,-0.7005625,0.405110973,0.435487
-1.04356,2.00621,0.119131,-0.029686859,-0.001610673,0.000287854,0.005279166,-0.019677524,0.005160005,3.37E-07,-5.24E-05,-1.20E-06,1,3.12E-07,1.55E-05,-1.55E-05,0.405402973,-0.43666,0.501090973,-0.702448,0.702448,0.501090973,0.702448,-0.702448,0.405402973,0.436659
-1.04371,2.0062,0.119131,-0.029696556,-0.001651183,0.00022656,-0.001933918,-0.00810132,-0.012259995,3.37E-07,-6.39E-06,-4.68E-07,1,3.13E-07,1.54E-05,-1.55E-05,0.405694973,-0.437832,0.501639973,-0.704334,0.704334,0.501639973,0.704334,-0.704334,0.405694973,0.437832
-1.04386,2.00619,0.119132,-0.02985926,-0.001559291,0.000328291,-0.032557246,0.018379943,0.020330004,3.37E-07,-0.000662792,-1.97E-05,1,3.14E-07,1.38E-05,-1.56E-05,0.405986973,-0.439004,0.502188473,-0.7062195,0.7062195,0.502188473,0.7062195,-0.7062195,0.405986973,0.439004
-1.04401,2.00619,0.119133,-0.029756269,-0.001412427,0.000479555,0.020597443,0.029371927,0.030250004,3.37E-07,3.45E-05,4.03E-06,1,3.15E-07,1.39E-05,-1.56E-05,0.406278473,-0.4401765,0.502736973,-0.708105,0.708105,0.502737473,0.7081055,-0.7081055,0.406278473,0.4401765
-1.04415,2.00618,0.119134,-0.029746269,-0.001392956,0.000452749,0.002009039,0.00389453,-0.005359996,3.37E-07,0.000120183,4.13E-06,1,3.16E-07,1.42E-05,-1.56E-05,0.406570473,-0.4413485,0.503285973,-0.709991,0.709991,0.503285973,0.709991,-0.709991,0.406570473,0.4413485
-1.0443,2.00617,0.119135,-0.029752668,-0.001401046,0.000395614,-0.001273135,-0.001619707,-0.011419996,3.37E-07,0.000109633,2.85E-06,1,3.17E-07,1.44E-05,-1.56E-05,0.406861973,-0.442521,0.503834473,-0.7118765,0.7118765,0.503834973,0.711877,-0.711877,0.406861973,0.442521
-1.04445,2.00616,0.119136,-0.029880271,-0.001321663,0.000460726,-0.025530751,0.015877277,0.013010003,3.37E-07,-0.000506991,-1.84E-05,1,3.17E-07,1.32E-05,-1.56E-05,0.407153973,-0.443693,0.504383473,-0.7137625,0.7137625,0.504383473,0.7137625,-0.7137625,0.407153973,0.443693
-1.0446,2.00616,0.119136,-0.029934268,-0.001329897,0.000406278,-0.010795406,-0.00164545,-0.010909997,3.37E-07,-0.000584201,-2.09E-05,1,3.18E-07,1.17E-05,-1.57E-05,0.407445473,-0.4448655,0.504931973,-0.715648,0.715648,0.504932473,0.7156485,-0.7156485,0.407445473,0.4448655
-1.04475,2.00615,0.119137,-0.029961364,-0.001352892,0.000334781,-0.00541383,-0.004598946,-0.014319998,3.37E-07,-0.000591893,-2.37E-05,1,3.19E-07,1.02E-05,-1.57E-05,0.407737473,-0.4460375,0.505480473,-0.7175345,0.7175345,0.505480973,0.717534,-0.717534,0.407737473,0.4460375
-1.0449,2.00614,0.119137,-0.029968761,-0.001379756,0.000262107,-0.001489348,-0.005370573,-0.014549998,3.37E-07,-0.000584061,-2.43E-05,1,3.20E-07,8.78E-06,-1.58E-05,0.408029473,-0.4472095,0.506028973,-0.71942,0.71942,0.506028973,0.71942,-0.71942,0.408029473,0.4472095
-1.04505,2.00614,0.119137,-0.030047061,-0.001349794,0.000289557,-0.015661844,0.005993231,0.005460001,3.37E-07,-0.00102664,-3.66E-05,1,3.21E-07,6.21E-06,-1.59E-05,0.408320973,-0.448382,0.506577973,-0.721306,0.721306,0.506577973,0.721306,-0.721306,0.408320973,0.448382
-1.0452,2.00613,0.119138,-0.029964262,-0.001308874,0.000330432,0.016569766,0.008184314,0.00816,3.37E-07,-0.000540062,-1.99E-05,1,3.21E-07,4.86E-06,-1.59E-05,0.408612973,-0.449554,0.507126473,-0.7231915,0.7231915,0.507126473,0.7231915,-0.7231915,0.408612973,0.449554
-1.04535,2.00612,0.119138,-0.029944259,-0.001335746,0.000278402,0.003996214,-0.005374582,-0.01042,3.37E-07,-0.000452635,-1.90E-05,1,3.22E-07,3.73E-06,-1.60E-05,0.408904473,-0.4507265,0.507675473,-0.7250775,0.7250775,0.507675473,0.7250775,-0.7250775,0.408904473,0.4507265
-1.0455,2.00612,0.119138,-0.029938657,-0.001371239,0.000213046,0.001115123,-0.007098119,-0.01308,3.37E-07,-0.000433869,-1.85E-05,1,3.23E-07,2.64E-06,-1.60E-05,0.409196473,-0.4518985,0.508223973,-0.726963,0.726963,0.508223973,0.726963,-0.726963,0.409196473,0.4518985
-1.04565,2.00611,0.119137,-0.029938055,-0.001406492,0.000144744,0.000126747,-0.007049885,-0.01367,3.37E-07,-0.00042764,-1.90E-05,1,3.24E-07,1.58E-06,-1.61E-05,0.409487973,-0.453071,0.508772973,-0.728849,0.728849,0.508772973,0.728849,-0.728849,0.409487973,0.453071
-1.0458,2.0061,0.119136,-0.029939954,-0.001440075,7.50E-05,-0.000374238,-0.006714852,-0.01396,3.37E-07,-0.000424198,-1.95E-05,1,3.25E-07,5.15E-07,-1.61E-05,0.409779973,-0.454243,0.509321473,-0.7307345,0.7307345,0.509321473,0.7307345,-0.7307345,0.409779973,0.454243
-1.04595,2.0061,0.119136,-0.029852855,-0.001411623,7.81E-05,0.017420143,0.005690882,0.00061,3.37E-07,1.11E-05,-5.47E-06,1,3.26E-07,5.42E-07,-1.61E-05,0.410071973,-0.455416,0.509869973,-0.73262,0.73262,0.509870473,0.7326205,-0.7326205,0.410071973,0.455415
-1.0461,2.00609,0.119135,-0.029832654,-0.001436003,1.33E-05,0.004038415,-0.004877345,-0.01294,3.37E-07,7.20E-05,-4.58E-06,1,3.26E-07,7.22E-07,-1.61E-05,0.410363973,-0.456588,0.510418973,-0.734506,0.734506,0.510418973,0.734506,-0.734506,0.410363473,0.4565875
-1.04624,2.00608,0.119133,-0.029894854,-0.001414107,3.85E-06,-0.012453194,0.004380569,-0.00191,3.37E-07,-0.000294994,-1.74E-05,1,3.27E-07,-1.50E-08,-1.62E-05,0.410655973,-0.45776,0.510967473,-0.7363915,0.7363915,0.510967973,0.736392,-0.736392,0.410655473,0.4577595
-1.04639,2.00608,0.119132,-0.029916654,-0.001408421,-1.43E-05,-0.004360113,0.001136662,-0.00363,3.37E-07,-0.00034512,-1.60E-05,1,3.28E-07,-8.78E-07,-1.62E-05,0.410947473,-0.4589325,0.511516473,-0.7382775,0.7382775,0.511516473,0.7382775,-0.7382775,0.410946973,0.458932
-1.04654,2.00607,0.119131,-0.029927854,-0.001403933,-3.22E-05,-0.002235083,0.000898314,-0.00359,3.37E-07,-0.000322524,-1.52E-05,1,3.29E-07,-1.68E-06,-1.63E-05,0.411239473,-0.4601045,0.512064473,-0.7401635,0.7401635,0.512065473,0.7401635,-0.7401635,0.411238973,0.460104
-1.04669,2.00606,0.119129,-0.029936955,-0.001405416,-6.01E-05,-0.001826508,-0.00029646,-0.00559,3.37E-07,-0.000294707,-1.47E-05,1,3.30E-07,-2.42E-06,-1.63E-05,0.411530973,-0.461277,0.512613473,-0.7420495,0.7420495,0.512613473,0.7420495,-0.7420495,0.411530973,0.461277
-1.04684,2.00605,0.119128,-0.029945154,-0.001412328,-9.73E-05,-0.001641254,-0.001382198,-0.00746,3.37E-07,-0.000271071,-1.43E-05,1,3.31E-07,-3.10E-06,-1.63E-05,0.411822973,-0.462449,0.513161973,-0.743935,0.743935,0.513162473,0.7439355,-0.7439355,0.411822973,0.462449
-1.04699,2.00605,0.119126,-0.030007455,-0.001383683,-8.32E-05,-0.012442131,0.005730156,0.00281,3.37E-07,-0.000569561,-2.12E-05,1,3.31E-07,-4.52E-06,-1.64E-05,0.412114473,-0.4636215,0.513710973,-0.745821,0.745821,0.513710973,0.745821,-0.745821,0.412114473,0.4636215
-1.04714,2.00604,0.119125,-0.030003757,-0.001337696,-6.45E-05,0.000737628,0.009199109,0.003730001,3.37E-07,-0.000487569,-1.61E-05,1,3.32E-07,-5.74E-06,-1.64E-05,0.412406473,-0.4647935,0.514259473,-0.7477065,0.7477065,0.514259473,0.7477065,-0.7477065,0.412406473,0.4647935
-1.04729,2.00603,0.119123,-0.030009457,-0.001351828,-0.000118839,-0.001149508,-0.002826637,-0.010889999,3.37E-07,-0.000447336,-1.58E-05,1,3.33E-07,-6.86E-06,-1.65E-05,0.412698473,-0.4659655,0.514808473,-0.7495925,0.7495925,0.514808473,0.7495925,-0.7495925,0.412698473,0.4659655
-1.04744,2.00603,0.119121,-0.030015258,-0.001374231,-0.000182531,-0.001161419,-0.004480034,-0.012749999,3.37E-07,-0.000424489,-1.59E-05,1,3.34E-07,-7.92E-06,-1.65E-05,0.412989973,-0.467138,0.515356973,-0.751478,0.751478,0.515356973,0.751478,-0.751478,0.412989973,0.467138
-1.04759,2.00602,0.119119,-0.030020258,-0.001398513,-0.000248793,-0.000987223,-0.00485671,-0.013259998,3.37E-07,-0.000407541,-1.60E-05,1,3.35E-07,-8.94E-06,-1.65E-05,0.413281973,-0.46831,0.515905973,-0.753364,0.753364,0.515905973,0.753364,-0.753364,0.413281973,0.46831
-1.04774,2.00601,0.119116,-0.030024659,-0.001423696,-0.000316681,-0.000889158,-0.005035077,-0.013589998,3.37E-07,-0.000393753,-1.60E-05,1,3.36E-07,-9.92E-06,-1.66E-05,0.413573473,-0.4694825,0.516454473,-0.7552495,0.7552495,0.516454473,0.7552495,-0.7552495,0.413573473,0.4694825
-1.04789,2.00601,0.119115,-0.029977148,-0.001597117,-4.62E-05,0.00949542,-0.034684403,0.054090002,3.37E-07,-0.000179579,-1.57E-05,1,3.36E-07,-1.04E-05,-1.66E-05,0.413865473,-0.4706545,0.517002973,-0.757135,0.757135,0.517003473,0.7571355,-0.7571355,0.413865473,0.4706545
-1.04804,2.006,0.119114,-0.029999547,-0.0016509,-7.14E-05,-0.004467562,-0.01075582,-0.005039998,3.37E-07,-0.000186967,-1.63E-05,1,3.37E-07,-1.08E-05,-1.67E-05,0.414156973,-0.471827,0.517551973,-0.759021,0.759021,0.517551973,0.759021,-0.759021,0.414156973,0.471827
-1.04819,2.00599,0.119112,-0.030024547,-0.001673303,-0.00013657,-0.005014557,-0.004479847,-0.013039997,3.37E-07,-0.000243327,-1.83E-05,1,3.38E-07,-1.14E-05,-1.67E-05,0.414448973,-0.472999,0.518100473,-0.7609065,0.7609065,0.518100973,0.760907,-0.760907,0.414448973,0.472999
-1.04834,2.00598,0.11911,-0.030032548,-0.001685626,-0.000202016,-0.001583646,-0.002464703,-0.013099997,3.37E-07,-0.000250326,-1.71E-05,1,3.39E-07,-1.21E-05,-1.68E-05,0.414740473,-0.4741715,0.518649473,-0.7627925,0.7627925,0.518649473,0.7627925,-0.7627925,0.414740973,0.474171
-1.04849,2.00597,0.119108,-0.03000415,-0.001678137,-0.000246039,0.005665139,0.00149766,-0.008809997,3.37E-07,-0.000103668,-9.52E-06,1,3.40E-07,-1.23E-05,-1.68E-05,0.415032473,-0.4753435,0.519197473,-0.7646785,0.7646785,0.519197973,0.764679,-0.764679,0.415032473,0.4753435
-1.04864,2.00596,0.119105,-0.029996351,-0.001691788,-0.000312038,0.00156134,-0.002729496,-0.013199997,3.37E-07,-7.72E-05,-8.48E-06,1,3.41E-07,-1.25E-05,-1.68E-05,0.415324973,-0.476516,0.519746473,-0.7665645,0.7665645,0.519746473,0.7665645,-0.7665645,0.415324473,0.4765155
-1.04879,2.00596,0.119102,-0.029955152,-0.001685117,-0.00034949,0.008247775,0.001333847,-0.007489997,3.37E-07,0.000119755,-5.53E-07,1,3.41E-07,-1.22E-05,-1.68E-05,0.415616473,-0.4776885,0.520294973,-0.76845,0.76845,0.520295473,0.7684505,-0.7684505,0.415615973,0.477688
-1.04894,2.00595,0.119099,-0.029946753,-0.001704176,-0.000418407,0.001670326,-0.003810729,-0.013779997,3.37E-07,0.000141494,2.49E-07,1,3.42E-07,-1.19E-05,-1.68E-05,0.415908473,-0.4788605,0.520843973,-0.770336,0.770336,0.520843973,0.770336,-0.770336,0.415907973,0.47886
-1.04909,2.00594,0.119096,-0.029946653,-0.001727106,-0.000490651,2.08E-05,-0.004587236,-0.014439997,3.37E-07,0.00014311,8.43E-07,1,3.43E-07,-1.15E-05,-1.68E-05,0.416199973,-0.480033,0.521392473,-0.7722215,0.7722215,0.521392973,0.772222,-0.772222,0.416199473,0.4800325
-1.04924,2.00593,0.119092,-0.029949954,-0.001751306,-0.000563698,-0.000650771,-0.004838522,-0.014609998,3.37E-07,0.000142352,1.29E-06,1,3.44E-07,-1.12E-05,-1.68E-05,0.416491973,-0.481205,0.521941473,-0.7741075,0.7741075,0.521941473,0.7741075,-0.7741075,0.416491473,0.4812045
-1.04939,2.00592,0.119088,-0.029954654,-0.001776296,-0.000637228,-0.000948982,-0.004999559,-0.014699998,3.37E-07,0.000141458,1.63E-06,1,3.45E-07,-1.08E-05,-1.68E-05,0.416783473,-0.4823775,0.522491473,-0.7759945,0.7759945,0.522491473,0.7759945,-0.7759945,0.416782973,0.482377
-1.04954,2.00591,0.119084,-0.029986055,-0.001779358,-0.000683126,-0.006268691,-0.000610412,-0.009179998,3.37E-07,-2.54E-05,-4.35E-06,1,3.46E-07,-1.09E-05,-1.68E-05,0.417075473,-0.4835495,0.523037973,-0.777878,0.777878,0.523037973,0.777878,-0.777878,0.417074973,0.483549
-1.04969,2.0059,0.119079,-0.029999356,-0.001804309,-0.000755948,-0.002670176,-0.004990082,-0.014569998,3.37E-07,-3.68E-05,-5.83E-06,1,3.47E-07,-1.10E-05,-1.68E-05,0.417367473,-0.4847215,0.523589473,-0.7797665,0.7797665,0.523589473,0.7797665,-0.7797665,0.417366973,0.484721
-1.04984,2.00589,0.119074,-0.030003557,-0.00183124,-0.000830408,-0.000844447,-0.005387769,-0.014889998,3.37E-07,-3.31E-05,-4.69E-06,1,3.47E-07,-1.10E-05,-1.68E-05,0.417658973,-0.485894,0.524135973,-0.78165,0.78165,0.524135973,0.78165,-0.78165,0.417658473,0.4858935
-1.04999,2.00589,0.119069,-0.030017457,-0.001876461,-0.000883331,-0.002777398,-0.009042625,-0.010589997,3.37E-07,-0.000105766,-4.33E-06,1,3.48E-07,-1.13E-05,-1.68E-05,0.417950973,-0.487066,0.524682473,-0.7835335,0.7835335,0.524687473,0.7835385,-0.7835385,0.417950973,0.487066
